2,D24,FABRICACIÓN DE SUBSTANCIAS Y PRODUCTOS QUÍMICOS.,102.00,108.38,103.73,96.29,98.93,106.53,103.45,95.13,90.85,87.27,93.02,101.04,101.84,102.75,108.53,107.02,104.30,104.83,104.28,106.68,98.37,97.25,95.51,104.62,107.41,102.90,106.91,103.84,100.29,105.35,101.60,103.24,102.01,94.83,104.19,102.35,109.42,102.15,104.34,101.16,108.71,99.58,93.73,102.65,97.81,93.63,94.98,94.82,103.19,101.20,100.49,98.81,105.42,102.51,102.58,111.41,100.88,103.81,135.12,126.39,129.47,131.19,123.83,123.45,118.86,121.35,120.65,112.56,97.35,104.24,94.44,95.63,86.49,85.91,90.50,84.29,97.31,96.85,99.47,98.22,104.86,97.29,96.99,101.00,101.91,111.83,115.54,106.68,103.97,108.14,100.10,103.84,104.55,99.87,99.81,102.38,97.18,109.11,106.91,101.94,105.88,106.26,100.48,107.22,108.15,93.55,94.42,100.81,93.24,105.22,105.95,99.43,105.52,100.72,101.45,108.34,107.47,98.43,98.04,88.33,92.23,107.53,93.65,100.17,102.03,97.63,102.70,98.78,97.62,96.63,101.56,100.02,103.58,125.87,114.72,118.52,102.02,89.34,93.57,93.34,94.28,93.36,91.49,94.35,84.15,87.02,94.07,90.87,93.15,98.19,99.23,92.70,102.75,94.05,92.37,94.04,91.60,92.12,91.85,87.27,91.62,94.54,91.84,99.04,98.75,93.94,98.32,99.02,95.02,93.26,104.60,95.23,100.59,108.55,100.77,101.40,97.57,97.89,101.51,95.49,100.55,98.97,99.95,99.01,104.81,101.49,101.07,101.71,97.60,100.26,100.44,93.63,99.68,100.61,91.60,98.59,100.89,101.43,106.92,101.50,101.19,92.59,95.51,99.07,100.30,96.74,82.82,65.84,81.42,97.08,104.01,99.65,109.14,104.03,104.23,107.24,102.93,107.43
3,D241,FABRICACIÓN DE SUSTANCIAS QUÍMICAS BÁSICAS.,105.21,108.17,102.51,98.45,104.82,111.59,105.16,95.59,98.41,88.28,86.36,111.13,102.19,104.02,117.17,110.12,113.47,103.95,108.27,103.94,112.03,97.57,97.27,102.97,110.72,105.86,106.80,94.95,104.11,108.77,100.75,102.91,108.20,105.12,102.35,113.65,121.27,77.35,92.52,81.74,95.39,99.99,84.33,92.25,94.65,83.98,78.08,94.56,111.38,102.22,103.98,99.29,107.28,108.60,116.72,117.00,98.82,110.98,193.50,182.15,176.02,168.96,145.56,165.89,143.65,145.87,135.89,120.60,99.00,101.21,83.51,82.51,78.99,79.34,86.11,83.62,93.01,88.96,94.16,94.35,107.44,97.71,85.29,91.80,94.02,105.85,104.05,100.76,101.42,102.81,89.17,99.21,102.90,98.20,84.44,89.20,95.35,108.75,97.78,101.92,106.10,107.37,108.03,105.70,113.84,96.29,93.49,98.79,91.90,100.12,99.89,98.70,105.64,100.50,103.91,101.82,106.87,102.92,85.29,69.15,79.23,85.00,83.57,92.30,104.16,99.88,103.12,100.82,99.90,103.81,100.59,91.43,97.91,103.59,98.35,104.28,106.02,100.79,102.42,104.69,108.57,112.95,102.07,98.05,93.81,97.78,102.14,97.10,96.04,99.39,100.53,98.38,106.54,92.63,90.91,91.39,85.56,96.11,93.71,88.56,91.89,95.60,98.22,99.64,101.43,92.21,96.25,96.90,95.07,96.71,107.16,97.69,102.48,116.25,101.92,106.62,100.10,99.18,103.57,90.37,99.35,106.16,96.58,100.41,107.49,101.37,102.08,107.46,100.95,100.39,100.14,91.98,101.51,107.14,95.60,101.14,103.10,102.60,106.68,114.73,104.48,92.50,95.76,91.91,95.34,104.20,85.50,70.30,80.58,93.77,100.14,99.50,111.66,107.86,107.11,103.21,101.23,117.13
3,D242,FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS.,101.45,108.41,103.95,95.93,98.03,105.77,103.18,95.05,89.84,87.08,94.19,99.21,101.70,102.29,106.47,106.38,102.65,105.08,103.62,107.21,96.17,97.23,94.92,104.89,106.61,101.74,106.49,105.66,99.52,104.87,101.86,103.37,100.97,92.66,104.35,99.48,106.31,107.98,106.91,105.16,111.50,99.64,95.67,104.78,98.55,95.60,98.46,94.90,101.52,101.03,99.79,98.72,105.09,101.45,100.07,110.41,101.25,102.45,120.42,109.77,114.81,118.89,116.07,110.57,111.31,112.95,115.33,110.48,98.79,106.19,97.45,99.05,87.66,86.91,89.97,83.64,98.58,99.87,101.36,100.09,105.16,97.56,101.27,103.22,103.87,112.72,119.05,108.75,104.76,110.24,104.70,106.05,106.14,100.94,105.92,107.19,96.98,108.08,109.93,101.68,105.61,105.76,97.55,108.15,106.72,92.75,94.49,100.58,93.07,106.44,107.95,99.55,105.37,100.76,100.37,111.06,108.16,96.96,102.74,95.63,96.78,114.78,96.78,102.29,100.96,96.66,102.18,98.03,96.92,94.34,101.61,102.60,105.07,131.19,118.90,121.52,100.48,86.04,90.88,90.22,90.47,87.86,88.39,93.23,81.19,83.52,91.52,88.83,92.00,97.67,98.58,91.02,101.67,94.42,92.69,94.73,93.37,90.38,91.05,86.61,91.24,94.06,89.61,98.84,98.01,94.40,98.81,99.55,94.80,91.70,103.58,94.20,99.71,106.03,100.16,99.85,96.88,97.42,100.72,97.02,100.72,96.25,100.71,98.26,103.68,101.37,100.50,100.00,96.66,100.14,100.37,94.02,98.88,98.11,90.19,97.53,99.91,100.91,106.73,97.57,100.26,92.55,95.28,101.25,101.65,93.95,81.80,64.35,81.38,97.93,104.90,99.65,108.45,102.79,103.19,108.36,103.24,103.95
2,D25,FABRICACIÓN DE PRODUCTOS DE CAUCHO Y DE PLÁSTICO.,98.72,104.95,102.56,98.72,98.27,101.39,104.78,95.51,101.74,88.65,99.77,103.88,101.46,105.48,112.24,104.79,107.23,105.76,104.81,103.34,107.49,96.88,105.59,107.37,103.99,105.74,109.18,105.82,103.76,107.16,99.49,105.31,105.29,95.51,103.37,100.11,105.64,97.95,108.78,91.31,109.01,109.04,100.71,104.86,108.54,103.92,101.94,105.61,108.77,104.12,104.08,98.64,101.73,102.87,112.78,104.33,99.39,100.35,87.93,91.04,91.15,93.76,92.75,100.23,79.49,94.73,101.68,97.15,97.58,99.17,109.61,108.28,92.64,96.67,89.47,91.53,102.61,100.35,96.84,105.98,106.82,106.81,89.28,112.24,111.18,110.98,124.93,115.86,108.45,114.61,100.93,93.15,97.97,101.38,105.27,105.72,115.70,126.03,123.60,114.99,117.77,118.12,109.44,110.57,105.26,99.02,100.66,104.34,95.71,102.42,105.43,101.96,106.83,104.72,100.98,102.52,93.91,97.31,110.37,94.44,97.73,97.11,94.37,101.29,96.60,94.32,98.24,97.28,96.90,96.14,105.98,104.21,104.97,109.91,104.59,105.33,105.14,105.90,107.14,100.76,102.56,97.86,97.81,106.32,92.73,100.24,103.51,97.49,95.85,99.73,93.40,94.20,120.04,91.56,86.20,88.04,83.52,91.08,91.91,97.34,100.88,107.13,94.81,99.13,97.18,94.06,105.81,104.12,100.30,99.46,112.92,101.79,101.32,114.04,105.59,102.93,97.30,98.39,102.04,100.26,99.37,110.95,111.71,111.19,108.31,109.23,105.09,107.93,96.84,91.43,105.27,102.44,97.37,103.14,109.01,100.07,99.89,96.39,100.71,93.93,97.02,91.36,97.45,102.71,95.86,102.75,77.36,57.96,70.13,101.94,111.77,104.94,106.88,110.43,111.35,113.18,112.51,120.63
3,D251,FABRICACIÓN DE PRODUCTOS DE CAUCHO.,85.68,98.84,103.55,98.26,92.16,105.28,106.50,100.28,106.68,79.10,103.94,115.66,97.79,113.25,106.62,105.45,100.44,107.26,112.98,101.61,105.70,86.58,97.72,104.23,102.48,100.20,102.19,104.38,112.28,111.71,109.77,108.04,115.54,91.30,105.74,99.63,103.68,101.45,112.80,96.01,104.32,95.55,98.72,96.58,101.78,92.89,106.85,121.36,106.14,95.52,105.45,95.25,108.90,94.02,116.44,110.62,112.81,104.29,91.59,109.34,98.11,108.26,107.45,119.13,101.18,101.83,102.19,97.57,97.03,98.50,101.90,99.06,75.81,99.02,94.62,101.87,92.88,111.84,103.67,86.19,112.85,81.30,52.06,114.18,119.11,94.04,124.14,120.29,110.75,134.26,91.70,64.36,86.28,118.90,117.51,110.19,136.64,148.09,140.33,117.99,118.60,122.95,111.65,129.28,116.77,113.44,114.96,111.69,89.00,102.48,105.41,95.07,105.68,102.41,94.01,103.67,87.73,94.95,104.35,83.46,85.53,83.85,81.70,92.15,91.52,94.17,103.65,98.97,100.25,93.42,111.91,102.82,99.62,100.50,97.38,93.99,95.96,99.92,99.49,96.46,100.62,91.60,94.58,107.60,92.24,99.43,104.29,96.02,97.41,94.71,83.05,109.87,112.69,94.93,79.20,65.45,77.79,74.80,85.15,105.15,107.58,114.69,95.72,100.70,103.63,81.30,105.31,93.04,95.35,100.78,103.51,108.08,104.84,125.78,119.66,103.33,96.33,93.37,106.14,104.54,93.03,99.04,98.59,98.61,101.97,100.97,95.33,99.64,95.32,95.91,100.45,107.98,91.30,96.56,143.76,81.73,85.56,87.13,93.46,89.34,100.13,84.07,101.13,111.04,96.96,98.90,72.36,58.87,61.13,85.26,101.03,103.96,103.53,106.70,108.19,109.73,120.89,112.45
3,D252,FABRICACIÓN DE PRODUCTOS DE PLÁSTICO.,102.04,106.51,102.32,98.82,99.91,100.41,104.33,94.31,100.55,91.30,98.70,101.31,102.25,103.40,113.60,104.57,108.91,105.33,102.76,103.74,107.83,99.49,107.47,107.87,104.32,107.17,110.75,106.13,101.74,106.11,97.04,104.70,102.94,96.56,102.83,100.11,106.08,97.11,107.84,90.18,110.23,112.43,101.21,106.87,109.99,106.39,100.82,102.34,109.28,106.17,103.72,99.36,100.07,104.81,111.97,102.90,96.36,99.42,87.04,87.02,89.51,90.00,88.95,95.16,72.87,92.82,101.46,96.98,97.86,99.48,111.95,111.26,97.59,95.78,87.84,88.12,105.56,96.81,94.60,111.92,105.17,114.06,99.33,112.13,109.46,115.96,125.23,114.62,107.80,109.00,103.57,100.16,100.96,97.37,102.44,104.76,110.37,119.58,118.49,114.00,117.39,116.51,108.81,105.53,101.79,94.51,96.16,102.37,98.19,101.77,104.76,104.05,106.57,104.94,103.36,102.23,96.35,98.38,112.74,98.47,102.33,102.13,99.21,104.43,98.13,94.06,96.17,96.86,95.92,97.33,104.19,104.86,106.96,113.32,107.28,109.23,108.12,107.77,109.56,102.32,103.30,100.13,98.76,105.94,93.04,100.70,103.49,98.01,95.28,101.33,96.60,89.41,122.54,90.81,88.30,93.93,85.35,96.70,94.61,95.10,98.91,104.90,94.64,98.96,95.56,98.22,105.99,106.58,101.80,99.47,116.60,99.96,100.31,110.43,101.44,103.13,97.87,100.32,100.99,99.22,101.40,115.19,116.56,115.40,110.24,111.86,107.93,110.57,97.38,90.44,106.37,100.72,98.86,105.49,98.69,105.84,104.06,99.27,102.77,95.52,96.39,93.68,96.42,100.41,95.62,104.34,79.43,57.84,72.51,106.68,114.54,105.48,107.90,111.68,111.83,113.14,110.47,123.46
2,D26,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS.,100.72,104.10,93.34,92.41,96.89,96.73,101.72,96.21,98.13,93.67,98.54,101.56,107.57,110.04,122.44,105.17,108.76,108.95,104.43,106.16,101.30,97.54,100.85,101.86,99.75,104.65,104.59,104.70,103.09,107.24,99.59,104.38,102.39,93.52,125.52,121.32,127.07,119.24,123.58,115.62,120.81,117.16,114.64,112.92,105.63,102.19,98.08,97.08,101.72,97.52,97.81,99.11,101.20,98.71,102.60,100.73,99.50,99.56,99.21,98.32,117.44,106.01,98.47,107.15,97.04,103.28,108.26,99.61,94.80,100.15,96.31,100.58,95.91,104.29,103.49,99.02,99.31,100.42,100.54,93.35,100.15,97.24,90.77,97.83,92.46,101.09,104.44,99.00,99.09,98.45,97.31,100.28,104.07,98.29,97.09,97.93,97.01,108.77,100.01,101.43,102.92,104.05,102.93,109.00,104.92,98.62,102.25,108.77,99.39,101.87,105.09,97.97,100.77,102.68,98.76,103.03,96.67,100.34,100.98,96.70,104.21,107.22,97.75,106.48,104.42,97.67,102.00,98.76,99.50,97.13,97.50,94.67,97.60,104.52,91.27,103.04,101.38,99.76,101.23,101.67,103.13,101.05,97.84,102.01,94.22,100.55,99.84,97.20,92.52,95.24,91.38,91.26,94.55,93.11,85.90,95.26,85.27,92.02,95.68,91.97,99.23,95.08,96.49,97.11,101.68,96.30,99.79,107.53,99.10,98.17,101.49,95.50,98.69,102.64,96.44,99.56,98.21,97.98,102.20,97.10,98.58,99.16,95.64,98.74,101.03,98.49,98.56,100.36,100.06,103.02,108.59,95.61,97.20,102.67,91.17,100.72,96.93,94.04,95.59,94.47,95.05,87.67,93.82,97.43,108.17,103.00,66.71,43.47,66.30,96.24,107.67,102.62,111.26,112.62,110.09,113.73,108.46,120.85
3,D261,FABRICACIÓN DE VIDRIO Y DE PRODUCTOS DE VIDRIO.,99.07,98.50,94.18,93.53,93.04,96.09,89.36,86.03,65.83,107.28,83.86,96.57,124.53,121.62,154.00,120.52,119.20,112.93,105.86,97.30,67.41,131.13,106.28,96.89,102.02,93.65,88.76,95.92,105.74,115.81,99.04,113.47,86.29,80.30,106.18,98.46,94.30,93.63,116.96,100.91,106.71,107.03,113.16,96.42,79.50,89.17,106.59,98.19,108.04,92.40,117.23,108.61,112.03,115.63,122.09,114.62,94.26,101.09,111.06,95.02,131.42,106.58,97.42,131.14,105.74,107.38,121.92,105.49,113.38,101.29,91.35,96.74,100.53,92.51,81.01,92.37,89.21,91.12,104.02,106.95,87.17,78.98,117.19,117.08,81.29,105.87,82.73,110.15,118.09,102.88,117.08,103.07,90.28,97.07,102.33,100.35,81.69,105.63,89.96,100.47,103.23,115.29,100.91,121.23,92.55,99.52,115.24,112.35,99.03,90.77,117.05,117.79,103.68,118.58,94.71,111.14,96.54,89.27,103.98,109.87,101.15,102.67,96.55,88.96,96.27,103.57,105.82,105.60,122.39,118.84,112.71,104.07,92.56,106.75,103.69,95.72,101.33,104.34,99.55,87.75,95.12,100.30,105.02,95.22,95.37,103.08,101.69,106.03,92.07,93.20,98.67,94.37,77.13,105.37,92.73,129.78,76.16,72.95,102.82,71.99,79.27,92.33,84.79,97.28,91.98,104.33,117.52,128.66,113.32,102.56,108.95,109.54,105.70,92.95,85.97,101.00,85.94,86.60,84.81,105.03,98.87,96.76,94.35,101.85,107.07,115.22,101.42,113.43,96.75,104.82,109.90,87.87,96.41,97.78,89.47,107.56,96.80,105.32,93.67,109.57,101.92,96.28,65.80,102.80,149.84,107.40,67.56,35.69,46.16,65.41,127.75,97.48,110.11,119.68,114.59,103.68,95.13,117.98
3,D269,FABRICACIÓN DE PRODUCTOS MINERALES NO METÁLICOS N.C.P.,100.82,104.58,93.27,92.33,97.18,96.76,102.46,96.86,101.98,92.67,99.44,101.87,106.37,109.08,119.91,104.00,107.90,108.57,104.20,106.56,104.48,94.85,100.41,102.22,99.59,105.54,105.83,105.23,102.85,106.59,99.52,103.73,103.79,94.50,126.69,122.75,128.51,120.90,124.04,116.27,121.59,117.52,114.40,113.32,107.36,102.80,97.62,96.97,101.13,97.79,97.02,98.58,100.72,97.89,101.59,99.93,99.90,99.47,98.62,98.42,116.65,106.00,98.63,105.95,96.61,103.03,107.52,99.23,93.77,100.09,96.56,100.76,95.63,104.93,104.79,99.35,99.87,100.82,100.31,92.68,101.00,98.05,89.49,96.88,92.78,100.86,105.52,98.47,98.16,98.21,96.36,100.09,104.91,98.33,96.84,97.81,97.52,108.94,100.51,101.48,102.94,103.50,102.98,108.40,105.64,98.57,101.62,108.60,99.31,102.41,104.53,96.99,100.64,101.88,98.93,102.62,96.70,100.89,100.84,96.01,104.32,107.46,97.85,107.41,104.88,97.38,101.80,98.42,98.20,96.02,96.61,94.14,97.85,104.43,90.62,103.48,101.38,99.51,101.37,102.48,103.62,101.11,97.37,102.42,94.20,100.42,99.77,96.72,92.53,95.35,91.00,91.11,95.63,92.40,85.41,93.02,85.80,93.16,95.28,93.16,100.45,95.26,97.15,97.13,102.28,95.86,98.65,106.19,98.50,97.95,101.10,94.74,98.24,103.25,97.08,99.52,98.99,98.70,103.33,96.49,98.62,99.31,95.75,98.57,100.64,97.49,98.43,99.64,100.23,102.91,108.42,96.07,97.33,102.98,91.29,100.31,96.90,93.29,95.74,93.59,94.52,87.12,95.73,96.95,106.05,102.69,66.63,43.98,67.64,98.24,106.45,102.91,111.19,112.07,109.61,114.29,109.29,121.04
2,D27,FABRICACIÓN DE METALES COMUNES.,107.94,112.36,112.22,100.12,96.60,105.87,103.45,100.88,108.61,87.54,94.47,110.78,104.92,123.47,127.65,126.77,127.18,118.03,114.40,112.93,111.70,97.42,99.89,109.41,103.92,95.38,101.43,93.27,97.31,102.71,92.68,98.75,99.65,95.19,93.66,91.03,103.97,101.54,109.91,101.66,111.62,113.10,106.46,108.55,103.47,95.42,100.15,93.03,108.76,101.95,103.93,94.61,98.57,97.40,103.85,108.25,103.42,109.70,105.94,102.56,117.25,118.36,126.16,154.61,91.10,144.59,148.27,122.64,84.63,95.48,92.57,104.85,90.88,85.91,81.46,79.05,82.12,73.58,76.79,73.96,92.92,86.04,91.17,94.79,96.72,100.40,109.78,113.19,103.67,100.09,94.31,97.99,109.39,104.26,99.43,109.94,118.50,132.52,115.28,98.75,113.32,118.78,105.33,110.17,118.64,103.21,103.89,109.16,101.76,97.77,99.16,102.58,109.35,99.62,96.11,100.87,101.16,105.80,100.62,92.63,83.10,81.51,73.35,75.96,86.00,75.64,80.54,84.89,92.10,92.79,98.17,118.53,130.06,132.48,108.25,106.38,118.42,100.32,98.24,101.55,107.90,98.04,93.54,95.15,90.45,101.24,105.26,95.12,89.32,94.87,86.81,81.74,94.29,88.09,81.34,84.08,71.73,85.22,90.08,85.21,109.91,89.06,87.81,97.39,103.57,104.38,104.04,118.71,106.47,108.55,118.21,94.89,96.15,111.27,97.44,106.95,112.19,105.64,114.84,101.58,105.29,106.97,105.42,104.29,106.55,109.21,105.97,107.23,96.50,101.26,100.43,87.10,98.05,93.78,88.09,93.68,89.73,87.83,90.42,88.84,95.64,93.41,92.17,83.68,83.11,100.80,55.85,12.60,56.10,97.37,114.47,111.66,125.43,121.44,121.52,126.14,136.02,134.13
3,D271,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE HIERRO Y DE ACERO.,106.86,110.51,110.90,98.63,97.29,111.61,107.97,102.51,107.48,88.02,94.46,109.80,103.58,126.87,127.35,126.87,131.52,119.18,113.11,116.08,112.84,97.52,100.10,109.51,102.27,93.79,99.94,94.20,95.23,100.70,91.08,97.80,99.22,94.66,93.36,89.99,102.09,99.05,107.26,98.95,108.42,112.66,104.20,107.93,102.46,95.14,101.19,91.05,111.39,105.26,104.25,94.91,99.09,97.88,107.66,113.79,106.51,114.14,107.94,106.55,117.65,123.24,130.65,158.08,93.68,148.21,150.39,124.67,86.74,94.52,92.79,104.56,89.67,85.79,81.19,77.10,83.48,72.84,74.87,72.87,92.40,84.55,91.76,94.61,94.93,99.99,109.63,111.61,103.93,98.41,93.21,97.81,109.12,104.46,97.14,108.74,116.04,131.26,114.03,95.98,113.15,117.07,104.39,109.14,118.43,102.69,104.15,109.81,101.41,96.41,98.48,103.41,111.23,99.60,95.78,102.10,101.22,105.90,99.95,92.31,77.50,74.98,70.11,73.47,84.65,71.32,79.19,84.61,91.03,91.52,99.55,121.55,134.29,137.38,109.55,107.90,121.50,101.77,98.36,101.59,107.81,98.34,94.42,95.16,88.71,100.06,104.42,95.18,87.85,94.08,84.47,80.87,91.66,86.48,78.24,83.33,70.69,85.51,90.92,88.76,111.26,87.97,88.49,97.26,103.53,102.37,103.49,117.85,104.70,106.08,116.58,91.06,95.04,109.09,97.97,106.17,114.27,105.80,115.08,102.40,102.14,104.55,107.22,101.12,103.84,106.40,104.26,104.85,97.56,99.42,100.74,87.87,98.82,97.95,82.41,95.63,93.69,90.42,90.20,90.50,97.66,93.76,93.40,84.02,82.89,103.62,52.55,5.76,51.45,99.12,117.45,113.02,127.66,122.60,124.64,125.20,141.17,135.67
3,D272,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y  DE METALES NO FERROSOS.,116.71,120.48,119.59,108.51,92.97,75.76,74.44,93.93,114.81,84.47,94.56,116.13,114.22,104.02,128.56,124.92,98.83,107.95,123.22,92.73,103.80,95.05,98.40,107.30,115.02,106.56,112.08,83.02,112.37,117.76,103.99,104.34,103.32,99.55,96.00,97.81,118.19,115.96,125.61,119.69,126.03,116.06,119.11,112.20,108.26,97.59,94.44,102.82,96.00,85.85,102.02,93.80,94.86,94.91,82.64,77.69,86.19,79.63,93.49,76.91,112.35,85.92,94.76,117.03,76.72,101.66,112.49,94.93,59.53,102.38,89.01,105.90,96.67,88.93,86.60,100.16,74.61,78.54,97.74,84.79,95.78,101.59,81.75,94.45,112.80,105.99,113.09,127.81,107.32,117.55,104.09,98.24,110.31,99.47,125.17,122.70,143.71,146.78,128.90,126.74,118.18,135.05,113.82,119.86,120.17,107.72,101.56,103.08,104.31,109.59,104.99,96.22,95.64,99.35,98.74,89.15,100.15,104.62,106.81,95.49,138.45,129.62,97.15,93.86,95.79,106.26,91.29,88.10,100.08,102.24,90.05,101.82,107.99,104.41,99.16,95.37,98.75,89.89,97.13,101.26,108.25,95.92,86.95,95.18,106.25,108.53,110.17,93.45,98.66,99.74,102.93,87.92,111.22,98.96,99.95,89.26,81.08,82.36,84.19,64.13,101.54,94.22,83.70,98.55,103.25,116.17,106.41,124.39,121.88,119.99,125.35,111.98,100.97,120.98,95.31,111.81,101.65,104.99,112.80,98.18,127.00,114.98,95.78,113.32,117.13,119.56,114.43,118.21,91.97,108.99,98.24,84.75,99.43,75.76,108.23,82.08,73.06,75.67,91.31,81.55,86.86,91.55,86.21,82.90,88.27,88.01,68.47,39.65,75.67,88.84,101.78,106.11,116.34,116.31,107.82,131.87,118.12,127.30
3,D273,FUNDICIONES DE METALES.,91.62,157.16,114.01,132.52,94.02,72.43,126.51,50.39,112.17,90.68,96.21,132.59,117.00,118.38,148.47,112.30,164.40,119.77,46.74,153.38,67.90,117.21,100.23,123.07,54.22,133.81,101.69,114.16,109.22,58.42,102.01,165.76,56.03,50.42,98.18,115.75,113.14,60.44,99.23,115.36,169.36,92.56,75.02,25.91,178.44,93.46,144.21,73.14,56.72,74.69,74.15,104.29,124.25,96.79,189.11,103.36,26.25,146.54,128.46,79.62,62.21,62.06,75.16,72.37,38.47,99.43,169.59,116.77,46.67,146.22,174.13,159.62,227.81,205.76,141.55,133.99,73.91,139.77,105.75,84.23,115.63,73.80,84.15,80.31,112.63,116.71,97.61,99.25,64.56,112.12,96.07,80.66,105.74,78.76,87.81,84.41,112.16,115.11,99.30,100.56,69.58,110.97,97.54,84.05,105.47,82.16,90.15,87.12,111.39,113.67,100.22,101.24,73.36,109.94,98.42,86.46,105.12,84.64,91.76,89.04,110.60,112.43,100.76,101.59,76.30,109.05,98.98,88.26,104.77,86.52,92.94,90.47,109.85,111.37,101.08,101.78,78.66,108.30,99.36,89.65,104.45,88.00,93.83,91.57,109.18,110.48,101.27,101.87,80.59,107.66,99.63,90.75,104.16,89.18,94.53,92.45,108.58,109.70,101.38,101.91,82.21,107.10,99.81,91.65,103.90,90.16,95.09,93.16,108.05,109.03,101.44,101.91,83.58,106.62,99.95,92.39,103.66,90.98,95.55,93.75,107.57,108.45,101.47,101.89,84.75,106.20,100.05,93.01,103.45,91.67,95.94,94.25,107.14,107.94,101.48,101.86,85.77,105.83,100.12,93.54,103.26,92.26,96.26,94.68,106.76,107.48,101.48,101.82,86.66,105.50,100.18,94.00,103.09,92.78,96.54,95.05,106.42,107.07
2,D28,"FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO.",102.55,106.65,105.57,97.31,97.68,99.89,102.83,101.00,102.42,85.88,84.86,99.37,102.37,108.53,120.14,114.41,114.24,107.22,101.27,101.05,101.03,96.26,99.07,106.50,112.70,104.00,105.93,114.41,103.93,108.95,103.97,98.54,88.76,92.92,93.60,94.19,102.18,103.27,112.55,85.36,100.27,104.24,96.11,107.64,99.38,90.80,90.79,86.19,102.89,97.37,114.22,98.81,98.28,106.76,112.18,104.75,110.79,107.04,115.34,112.58,124.98,126.08,108.35,131.40,126.24,129.79,136.27,117.22,101.44,102.33,93.55,94.69,86.86,72.35,66.70,74.01,84.39,95.43,97.43,105.37,114.02,101.71,94.95,112.80,114.41,110.42,104.18,112.87,103.47,102.39,88.16,92.90,107.46,89.88,94.21,92.30,98.98,136.23,118.31,124.57,124.31,115.63,111.03,113.06,99.00,107.46,99.66,106.24,92.57,114.08,113.76,99.50,109.80,115.62,98.39,107.21,99.78,94.91,102.58,105.38,103.00,122.54,101.94,116.01,114.83,117.89,114.28,109.57,107.10,99.05,101.54,88.11,89.92,122.83,99.84,120.21,115.96,118.64,107.01,109.35,107.44,104.27,93.80,104.42,94.95,108.16,111.30,116.45,107.80,108.56,103.48,98.02,98.83,87.15,85.33,84.87,84.96,104.81,95.79,107.63,120.28,109.28,115.94,108.86,112.14,95.67,99.38,97.49,106.10,111.77,114.01,105.86,109.56,104.14,110.13,108.15,104.82,97.32,102.87,99.15,117.54,129.66,124.73,120.66,121.44,109.52,113.81,111.04,103.13,98.97,89.65,96.16,103.35,116.07,99.92,116.41,119.59,102.92,105.72,108.92,100.98,94.28,91.71,97.08,109.89,113.36,77.95,55.36,86.16,110.06,123.14,115.49,116.77,109.44,104.27,115.58,114.66,128.91
3,D281,"FABRICACIÓN DE PRODUCTOS METÁLICOS PARA USO ESTRUCTURAL, TANQUES, DEPÓSITOS Y GENERADORES DE VAPOR.",107.27,105.75,103.90,92.48,99.98,96.93,104.77,97.33,103.81,99.00,92.18,91.14,101.26,102.46,102.42,113.69,113.75,100.58,97.31,94.09,87.43,101.16,101.56,96.65,104.28,93.80,98.87,109.82,93.93,106.33,102.95,83.85,71.65,94.37,103.37,97.65,100.19,111.84,113.09,97.81,118.87,133.52,103.60,129.04,112.68,101.46,99.48,75.72,110.53,98.05,102.07,111.21,97.11,109.67,123.20,107.24,117.10,110.45,108.82,93.17,114.54,115.31,110.59,121.40,127.92,114.89,127.29,117.11,84.42,99.56,86.64,86.19,76.23,79.72,59.23,70.34,88.16,107.28,104.73,112.11,128.82,100.16,118.50,129.45,133.12,122.42,110.33,121.12,104.69,90.31,90.30,83.52,105.99,88.96,92.31,81.94,97.98,151.63,121.30,123.88,119.43,120.38,120.07,111.43,93.43,100.49,91.58,97.61,98.38,114.21,129.74,114.98,127.15,132.68,104.61,99.51,101.00,92.17,93.69,87.74,92.76,120.10,101.30,128.47,117.76,110.92,132.31,123.57,118.91,105.01,115.43,82.34,91.23,135.74,97.33,127.93,120.09,111.11,124.80,101.49,96.85,92.92,93.11,96.29,109.30,131.14,127.77,125.28,112.26,108.88,105.41,103.08,100.81,86.31,72.92,96.21,86.08,116.99,102.83,114.76,119.11,101.86,102.21,113.28,123.61,100.15,106.87,81.86,102.87,123.15,116.35,118.58,112.77,114.33,107.72,106.78,99.79,104.07,102.77,96.10,142.66,148.93,144.48,142.15,126.28,122.27,113.96,96.78,106.67,89.39,85.20,83.91,102.07,122.88,105.26,123.39,119.63,109.08,106.48,108.91,103.42,98.58,90.02,70.95,79.33,118.19,78.99,55.99,112.76,138.54,140.69,132.23,142.37,130.37,118.67,106.14,107.76,148.11
